client_id,name,registration_date,a_b_group,loyalty_tier,total_visits,last_visit
4f930a98-aa26-412c-8dbd-ee600b960d6b,Bradley Johnson DDS,2023-11-21 20:10:33.328416,test,Bronze,8,2024-04-11 23:18:14.184963
2e674d3e-44d3-4cae-9aa5-51e82296f192,Carol Ellis,2024-10-15 20:52:09.902660,treatment,Gold,24,2025-03-08 22:15:56.810142
e0fd7cca-3208-477f-8533-95527a67b5ee,,2024-05-28 00:55:53.155509,treatment,Silver,14,2024-07-04 06:37:02.008791
3436a464-38fb-4e0a-853c-90620a8a957b,,2023-07-14 21:36:43.292758,treatment,Bronze,6,2024-11-27 10:34:39.728572
e7a98a8f-4974-453c-bf2a-a52cc64495a6,Holly Carson,2023-05-22 20:53:29.532208,test,Bronze,8,2024-10-07 05:12:53.911542
b618639a-16a1-44aa-8c41-85929e43a561,Wanda Garcia,2024-12-18 19:47:49.926528,test,,1,2025-03-22 02:08:40.199701
8c7c0622-4c8b-4112-87e8-e70c2a39090e,Zachary Cole,2024-01-02 02:28:48.266520,treatment,Bronze,10,2025-01-24 17:52:35.038457
3064f6a1-8d69-4da8-ad5d-9f1949a2ae4f,Xavier Rowe,2023-10-12 13:25:13.230896,treatment,Bronze,6,2025-01-06 10:35:32.169026
b830a602-b6a6-443d-b0c1-1cf57f109d47,Heather Page,2024-07-27 16:49:36.497442,test,Silver,25,2024-09-10 05:25:52.036983
fbc5c7a2-3be3-4cd1-aa51-f871615aa83d,Daniel Clark,2023-06-04 20:01:43.971377,test,Gold,26,2024-01-31 21:17:13.597196
0d5acb68-465f-4e4e-b557-137dec6e3a27,Joshua Morris,2024-09-17 18:31:42.379031,test,Bronze,6,2024-11-19 07:42:04.741421
24d9c873-17af-4cfa-9d5f-6ac0da1bfdeb,Scott Duke,2024-08-30 16:32:43.355145,test,Bronze,10,2024-09-21 23:56:11.165840
df2625fa-f854-41b8-a9a3-776dfcc9ea06,Rachel Sellers,2025-04-16 11:11:16.612611,test,Bronze,4,2025-04-21 05:24:08.175383
57cf3841-74e9-4a05-87eb-15840cb103a1,Sean Wright,2024-09-23 03:13:43.873155,treatment,,1,2025-03-16 19:05:14.647449
64592c6d-eece-40e3-b866-174420ccb6b8,Megan Burns,2024-06-17 06:32:34.975823,treatment,Bronze,9,2024-09-08 05:17:58.872726
a50d38f9-0ad4-4fb1-a1e5-b46aa3fd244c,Jesse Schultz,2025-01-24 09:19:34.675587,treatment,Bronze,13,2025-02-01 12:58:23.348811
9b81969a-ef3c-4351-bacf-9d9d2a4f89ef,Diana Mayer,2024-01-17 01:46:28.211016,treatment,,2,2025-03-30 00:40:08.998114
3b7ff440-6f1a-4ee1-b214-cdfdd3079dce,,2023-12-17 13:16:27.819337,treatment,Bronze,3,2023-12-18 18:26:27.047913
2c1805bd-39d0-49f0-910b-924fd7bd621f,Morgan Simon,2024-03-22 08:42:29.324876,treatment,Bronze,15,2024-12-10 02:13:38.945497
f434d43a-5ab8-4808-9d4f-b8d06c2e1819,Arthur Ferguson,2023-09-28 14:17:08.504344,treatment,,2,2024-05-31 01:49:21.167941
b1cd976d-ad1e-4f26-8e94-406d1ab9a0e3,Derrick Clayton,2023-12-25 04:45:25.528727,test,Bronze,3,2024-09-29 18:39:30.006389
5cef0003-c0dd-4361-b9bb-2e9bf690201a,Karina Cooper,2024-09-02 01:34:06.876030,treatment,Silver,12,2024-09-13 06:58:57.697899
de8908ee-1b1a-4912-a223-72ba813298ea,,2023-07-04 05:05:32.685836,test,Silver,13,2024-11-30 19:26:15.839496
585cec5e-3d7e-4f1d-88c3-4bb27127d7f8,Caleb Mathews,2024-03-09 19:48:33.378406,treatment,Silver,18,2024-03-10 02:25:47.956537
6a95a50d-a1c9-434f-b35e-c31e2c5564dc,,2025-03-22 07:08:56.247077,treatment,Silver,9,2025-03-28 12:00:28.574695
1c319ad6-6e2d-4ec8-a2ed-5971c21de4f1,,2024-09-06 11:27:29.458449,treatment,Bronze,7,2024-10-06 11:37:55.151273
fa9e4771-4f06-4da0-b4f1-4f3e16a5c554,Caitlin Cantu,2023-11-08 15:22:24.395952,test,Bronze,5,2024-10-20 18:40:10.093663
81643b95-73ea-48ef-acd9-b82a20b811ce,Jacob Mckee,2023-08-21 09:18:07.448821,test,Silver,18,2024-04-18 23:37:33.732409
b61b56fa-f626-45b9-bec8-3fd9e7a349a2,Michael Young,2024-08-13 07:02:53.607998,treatment,Silver,12,2025-02-06 09:17:28.216362
2836d718-2c4a-4e3b-b472-4f73f691f1f0,,2023-04-23 06:26:25.397631,treatment,Silver,8,2024-04-05 04:30:21.963319
ff1d5dda-8874-4acb-9725-ecaa338d5b0f,Darrell Frazier,2023-04-29 06:12:36.507852,treatment,Silver,15,2024-09-13 15:49:53.526013
f0f03b66-924d-425a-96fc-66ea00aa139d,Virginia Henderson,2023-07-28 00:37:37.697576,treatment,Gold,34,2023-09-10 22:13:45.279546
48d4edfa-98b6-45e1-b187-e30a8b39b1ba,Nicholas Garcia,2023-12-07 08:55:24.697625,treatment,Silver,10,2025-02-21 06:15:44.090958
84f926d9-bc1b-45fe-9b4e-4bc8b1720a9b,Raymond Mullins,2023-07-28 17:39:05.933877,treatment,Silver,28,2025-04-17 11:37:31.820433
c50fc951-8a10-4751-bfbf-9eda17ff323d,Joseph Smith,2024-08-09 07:14:17.522569,test,Bronze,6,2024-11-29 19:32:46.649930
38e74129-a6a5-490c-a17d-d842c2fff0ff,,2024-10-01 04:43:38.467848,treatment,Bronze,15,2025-02-05 13:04:59.345987
7e6966a3-b45b-4421-9f9e-2a87f86a32da,,2023-08-11 01:12:51.968565,treatment,Bronze,13,2024-04-22 06:30:40.133393
180b3f8c-2842-4cff-b481-169f09a27578,Shannon Miller,2023-07-04 20:42:07.063334,test,Silver,13,2024-11-10 06:55:50.628968
358477d1-02b6-4791-a30c-c1c339d8b0d9,Janet Richmond,2023-12-08 05:07:23.455713,test,Gold,33,2024-02-16 05:34:23.839473
7194f21c-a81f-476b-b45d-4220677915fd,,2023-11-10 19:03:35.461494,test,Silver,15,2023-12-25 06:59:03.565531
5c193ad7-1c2a-498e-9edd-8550a55c8efd,Lindsay Lawson,2024-11-11 11:55:04.352745,treatment,Silver,23,2025-03-02 23:30:40.413122
cff8e9fb-75e9-48e5-9702-74b03f454152,Mary Turner,2024-05-04 16:19:30.080255,treatment,Bronze,5,2024-10-31 04:07:47.340660
e089c8b0-2849-4e17-9168-2ea5cda87c51,,2024-10-19 18:13:53.695448,test,,0,
4520261e-f19b-49be-bdbe-7e1b157ccd38,Anthony Hurst,2025-03-19 20:14:18.700606,treatment,Silver,22,2025-04-05 05:30:52.089835
d472d82d-ef40-4e12-a52c-1223f5cd4e4e,Jonathan Wheeler,2024-05-12 09:03:40.284814,test,Gold,50,2025-04-14 06:28:22.195688
89bd33b4-8aa7-43e0-8597-e85af9928999,Dr. Bonnie Valencia,2024-06-10 15:58:04.752171,test,Gold,39,2024-10-03 21:01:29.650807
8e0f9655-351f-4d85-b37c-023fa48a7c0a,,2024-09-02 08:24:28.887337,test,Silver,21,2025-02-26 00:01:33.771906
c29f1791-8a3c-4d57-861d-9ff588708b4a,Patricia Smith,2023-06-10 19:20:39.919885,test,,1,2023-12-06 09:26:12.390066
53d0093e-623f-4994-8b7c-a388f240a296,Antonio Mccormick,2024-04-26 13:02:59.187809,treatment,Bronze,9,2024-12-09 02:06:07.504251
1730c37d-e340-40ea-96f9-f13ce64a4bf1,Jennifer Miles,2023-06-21 16:28:50.399927,treatment,Silver,19,2024-06-15 07:53:44.669755
79e1a67e-b6b6-43e7-8feb-6537e418b454,Diamond Collins,2024-04-29 23:20:39.759331,treatment,Bronze,7,2024-07-11 12:15:11.731095
8e569118-7cb6-479a-b31e-3ea0607b64b1,Kimberly Myers,2024-07-28 19:32:17.220091,treatment,Bronze,3,2025-03-08 18:00:09.054194
052168ba-03d8-4fce-9fb1-89ebd658ca25,Andrea Hale,2024-10-06 16:40:32.615191,treatment,Gold,49,2025-03-22 16:03:32.400395
753426ab-5d62-4c47-934b-f0c0a12737de,,2023-06-03 18:34:30.176737,treatment,Bronze,15,2023-08-02 02:29:41.864745
0d9dd4ad-f193-45fd-bee5-2e3980b3ab46,Jesse Lynch,2023-12-04 09:43:14.786160,test,,5,2024-12-12 15:01:55.534777
57a4483e-1503-48ad-a282-1c31cf15e4cc,Barbara Zimmerman,2024-09-15 21:45:01.070988,treatment,Bronze,15,2024-10-21 15:06:48.811914
d8f7de68-5426-401b-8437-f892b7b85936,Kelly Logan,2024-09-29 23:30:39.344757,treatment,Silver,26,2024-11-03 00:51:43.610765
a41e2ebe-4990-48d9-85c0-c162fc876b51,Richard Adams,2025-01-28 23:35:38.119279,treatment,Gold,36,2025-04-02 23:45:35.837820
fc84b5c9-cb54-4cc3-bb8a-5af0c7929163,Robert Nelson,2023-06-08 03:10:07.997108,treatment,Silver,9,2024-10-07 05:38:15.723924
39f9e479-cc91-49a6-b34e-66cd0c81256b,Angela Gibson,2024-01-10 12:54:54.396543,treatment,Silver,13,2024-08-31 01:32:25.659502
0b3f64d5-60c5-434c-bedb-401a06ba3af2,Holly Scott,2023-07-06 15:28:31.472895,test,Silver,19,2024-07-16 17:38:48.990436
f3fe10c0-29db-45e5-aa55-cb7514f79da5,Crystal Hicks,2023-05-24 15:26:50.226970,treatment,Silver,17,2025-01-16 05:40:12.886233
4b9551b1-24e3-4fcf-9875-13cc575ef5d9,,2023-10-18 02:45:16.114647,test,Silver,15,2024-07-04 10:52:50.902950
cf77ee5b-e57c-4afc-b2ec-eab9b25d5a55,Chris Velazquez,2025-01-07 20:24:53.018481,test,Silver,24,2025-03-06 09:44:52.838064
7f8d65a1-8b35-4ed4-b344-7ea607f68cde,Natalie Barnes,2023-12-13 13:04:27.429926,test,Gold,22,2024-07-06 18:17:57.175989
f8f91832-4f42-4a8a-b021-9f62460f0dc8,Denise Miller,2024-01-19 19:17:22.792781,test,Silver,28,2024-09-05 19:32:38.690719
03c8aa12-41fc-4704-bc2a-ac57ea0880d6,Cassie Brock,2025-04-08 09:04:21.422283,test,Silver,29,2025-04-21 07:57:10.491810
84fb585d-e78a-402e-990d-adf7a70883ba,,2023-06-11 19:46:51.800430,test,Gold,31,2024-04-23 03:34:33.193865
8a867844-b23d-4f4a-ad05-7a459e238dbd,Ryan Murphy,2024-05-30 11:55:43.292227,test,Bronze,11,2024-06-02 02:22:01.142780
f15600db-a662-47d4-99c1-d509d4ee6270,Justin Torres,2024-07-20 08:34:50.008074,treatment,Gold,25,2024-11-25 05:08:50.032913
6988be6a-0867-40e1-9f87-32dbea3b16cc,Katherine Barton,2023-09-12 05:26:52.677269,test,Silver,19,2025-02-22 10:37:18.993519
b4963fde-a813-4f5f-a25a-5e1bf1611087,Danielle Smith,2024-02-15 23:57:07.520084,treatment,Bronze,15,2024-05-26 09:50:21.028893
9447224c-ac79-467f-993e-a58f73def6c8,Ryan Wiley,2025-03-17 03:42:02.282063,test,Bronze,9,2025-03-17 04:57:24.347234
9bb226e1-14d0-44de-b275-b21c28a470a4,,2024-08-14 14:55:53.143575,treatment,Bronze,9,2025-03-15 03:44:46.164137
326b5083-f7bd-4cf9-91f0-eaba868768d7,Ashley Moreno,2023-10-13 10:50:08.808100,treatment,Gold,34,2024-07-13 06:24:45.841491
81686a7c-3644-4cf8-8729-c2d12e6b06e3,Zachary Dawson,2023-06-29 10:17:39.135267,test,Silver,11,2025-02-28 19:07:47.638237
3198ce2f-835d-4bc0-8105-92206ba1eb82,Kelly Haynes,2024-01-19 13:44:46.775949,test,Silver,27,2025-04-10 06:59:19.540884
88b15a24-74c4-468e-bbb8-d68b7dd21a84,,2023-06-23 11:51:51.350659,test,Silver,16,2023-08-26 09:12:39.605183
6af9a314-ccc7-4cbf-917f-ec190aca7869,,2023-07-29 00:05:47.649426,treatment,Bronze,4,2024-12-29 00:00:16.670874
4645fe94-7678-42f7-874c-33d239c98579,,2023-06-16 03:17:16.677500,treatment,Bronze,5,2024-07-03 21:07:43.654308
552815f5-95db-472d-a451-0e637baf3d86,,2024-03-05 05:18:24.718586,treatment,Bronze,6,2025-04-07 04:28:33.771096
d893c68c-9603-4659-b68a-97da9f470d75,Dean Edwards,2024-11-27 10:55:55.072394,treatment,Bronze,5,2025-03-09 09:51:16.100104
d53e3f29-4ac5-48ba-93ab-a99d1b7edbf3,Emily Nelson,2023-06-16 00:46:48.388272,test,Gold,26,2023-10-31 01:12:42.331080
7008311b-8c7b-4b9f-b36d-e67f0ba66264,Lauren Moore,2023-08-20 13:08:20.741895,test,Bronze,12,2024-05-31 00:44:32.387654
a92ee949-406f-46bd-8bf1-5f27146f1675,,2024-02-13 10:10:43.562571,treatment,Silver,30,2024-10-02 18:19:57.775191
321bb18a-71ba-4eb0-9b6d-3a6cb5a366ba,,2025-03-27 02:54:31.532968,test,Silver,18,2025-04-01 11:38:40.454104
8267abae-506a-467a-b0f9-6f981f1dcf89,Derek Wilson,2023-08-15 14:37:58.687194,treatment,Silver,28,2024-10-10 18:29:05.604381
91ca9a15-71ae-45fb-a15e-9e37d8b9c109,,2024-12-16 03:12:38.090452,treatment,Silver,10,2025-03-14 12:18:06.303965
08e9e857-1849-4f0d-abe8-c6fd4a28ffc3,Russell Murphy,2023-06-28 02:29:48.049474,treatment,Bronze,9,2023-12-09 21:13:20.875462
983c46f0-97c7-411d-82fc-e0bfe0b88388,Jose Byrd,2023-10-29 12:30:54.587741,treatment,Silver,29,2025-04-16 21:59:16.306449
ca03d784-6728-4ece-95a1-48ff62562aee,Jared Chavez,2024-10-19 22:20:53.131710,treatment,Silver,12,2024-12-04 21:50:20.841187
0291f293-8a43-4310-be2e-f0b71d38d992,Robert Taylor,2023-05-01 05:01:07.935659,test,Bronze,6,2024-12-20 12:38:34.081321
1a0664c0-9dcb-4bda-94ac-7a5b94d788aa,Mrs. Samantha Watson,2024-07-25 21:28:11.685476,treatment,Silver,10,2025-01-15 23:57:39.276640
b7ae304c-1194-40a7-84f5-1c85aba92d70,Deanna Hess,2023-05-08 09:35:10.222868,test,Silver,24,2023-06-23 11:14:17.934513
4f7631d3-c2f1-42c4-ae82-ae04f1b82543,Jill Anderson,2025-02-11 14:47:18.141405,treatment,Bronze,6,2025-04-10 02:56:33.918489
c971b243-7d41-4d2c-8a34-7640a9d01b7f,Andrew Murray,2023-08-23 04:30:07.221423,treatment,Gold,19,2024-08-05 23:24:51.865629
ee04721e-57ee-4c49-9357-e48a2b749efd,Jennifer Johnson,2024-09-02 13:09:24.291446,treatment,Bronze,15,2024-10-12 12:53:10.692377
641b5140-1975-49e3-9c02-9ad3fadb0848,Cody Ramirez,2025-01-26 19:09:28.195606,test,Gold,41,2025-01-29 17:58:22.287088
5b980dc2-5524-44b1-9343-ceafa639465c,Danielle Phillips,2024-02-17 10:14:43.576291,test,Bronze,7,2024-10-10 23:06:47.901759
008ce366-e2cc-4a73-a311-9ca36cc3e231,Douglas Taylor,2023-09-15 04:11:39.696233,treatment,Gold,49,2025-02-13 12:02:45.612961
11a2888a-4b98-41f7-abd6-6a89eac85b35,,2024-05-10 13:42:55.842743,treatment,Bronze,3,2024-12-15 01:18:10.848150
e72156d0-eccb-4ccd-8c9c-54fd525b0993,Rebecca Mayo,2024-11-13 15:34:03.857157,treatment,Gold,31,2025-01-09 20:34:41.471858
64be6122-b22b-4bee-8788-cc8a614f4ba3,Kari Durham,2024-04-23 11:06:47.666749,test,Bronze,7,2024-09-11 15:16:28.910928
151d42a3-36ad-4206-8dbb-7882a453ab90,Francis Robinson,2025-02-04 19:30:50.463001,treatment,Gold,37,2025-04-05 02:12:58.528847
b7602875-ccbc-42ad-aa58-63b32a114951,William Moreno,2024-11-02 15:18:16.726906,test,Silver,26,2025-04-21 21:18:15.406233
f51cc27c-fddf-4042-a0b2-dc5ac703c8f7,Ariel Sandoval,2023-11-03 04:01:09.419003,treatment,Bronze,7,2025-01-13 12:32:44.557176
c8d74f71-c2fe-413b-8aad-7d7ef5cc3714,,2025-02-20 12:20:55.669944,treatment,Silver,10,2025-02-23 21:26:52.349025
a0239205-680c-4ee6-9f9e-9d31c05e0604,Colleen Bradford PhD,2024-01-06 15:39:37.369098,treatment,Silver,24,2025-02-05 04:19:03.509468
da633e5a-d6c6-48fc-8a6e-501b19488245,Casey Watkins,2024-12-01 09:29:11.484334,test,Silver,26,2025-03-10 03:37:24.302239
8073284d-e38e-4ea9-bf5b-1867bb523acf,Alyssa Haynes,2025-03-14 15:32:26.694197,test,Gold,31,2025-04-05 05:42:23.133237
19fc09a9-016e-4224-879d-113cdd0dbaaf,Chelsea Travis,2025-01-25 11:38:45.579869,treatment,Gold,41,2025-03-09 01:08:57.071874
0961bf30-5b8f-4aed-85cc-ed25c926f13b,,2023-12-04 05:33:57.415730,treatment,Bronze,14,2024-08-07 18:23:37.835104
02ee9de0-11cd-4089-b7fe-fc4105d86cc5,David Robinson,2024-05-11 00:50:18.557154,treatment,Bronze,7,2024-05-11 06:30:45.983818
04dd2afe-b3a3-4ab7-8a1c-1c724c039619,Christina Anderson,2024-09-27 04:24:08.206578,test,Bronze,14,2025-04-05 03:51:51.785502
5e1be0c7-a1ac-4b1c-acef-118a592aaefd,,2024-12-29 04:58:45.049428,treatment,Bronze,14,2025-02-04 00:21:22.059255
4fdbc035-e05b-4eda-beab-41a0655b2af5,Kevin Stark,2024-11-08 03:13:03.341007,treatment,Bronze,12,2025-03-27 15:38:25.930303
6d06b117-010d-4efc-8a14-4d9a0297653c,Toni Brooks,2025-03-10 12:44:29.359365,treatment,Bronze,9,2025-03-27 07:31:36.050928
03278f21-9a2d-465d-ae21-918d715fe2ee,Eric Taylor,2023-08-15 12:40:42.100015,treatment,Silver,25,2025-03-21 09:06:25.617874
ee5f9a02-5109-4a4f-96b2-d3fd1f6400db,Toni Banks,2023-08-27 17:26:00.395677,treatment,Silver,26,2025-04-03 02:23:29.983186
9f276fcd-c7cf-41a2-9e24-a76a0bc9c059,Tanya Buchanan,2023-10-02 13:05:00.653925,treatment,Bronze,5,2024-08-31 17:18:28.460292
1ede7ba1-3799-43b5-b77d-05942585fc9f,Eric Barker,2023-07-24 12:00:22.451225,test,Bronze,3,2024-10-31 02:19:30.391453
534941d3-0189-44b6-ae0b-c0053f320e13,Tiffany Myers,2025-04-17 18:41:25.519890,test,Silver,13,2025-04-21 19:25:34.947863
e4de061f-3b14-4934-848a-5767d9ce089a,Lance Mccall,2025-03-29 05:41:48.949234,test,,4,2025-04-03 11:26:04.117348
79d89f15-414f-4d1a-b641-26e21cd74bff,,2024-06-08 14:21:04.623108,test,Silver,29,2025-04-01 20:41:39.534837
acec7a48-b980-4a15-a655-d9349e3d2e1c,Patrick Young,2025-04-09 02:00:15.845448,treatment,Gold,35,2025-04-11 05:51:59.574196
97c3f4c3-1a8e-41fc-8974-79beeeed7c9d,Ann Fletcher,2024-08-01 07:50:14.598209,treatment,Silver,22,2025-03-23 01:45:49.369764
1b1cad3e-3c1e-4619-a1e6-89fd83ffec90,,2024-03-13 17:29:50.840043,test,,5,2024-06-28 22:26:02.864390
b3828815-ea4a-45ff-84c1-696d67520ab5,Barry Scott,2023-07-10 09:24:23.778791,treatment,Bronze,3,2023-07-11 05:26:25.804723
9e9c3e50-ea74-47c8-bc59-8a7d4681f612,Nicholas Costa,2025-01-27 14:56:12.732265,test,,3,2025-03-10 04:55:27.656098
6ccf58c9-6598-46be-843e-9b563b25bfe2,Joshua Garcia,2024-04-06 17:34:16.379242,treatment,Bronze,4,2025-03-01 06:19:54.454337
1273f3fd-43d3-4818-ad3e-99653fd4c7f3,Melissa Martin,2023-06-15 07:38:00.494219,test,Bronze,6,2025-01-07 14:12:33.261516
b7e30c22-d494-40e3-a8cb-6f7f89a3370f,Fernando Lynn,2023-06-15 16:14:29.979289,test,Silver,10,2023-10-08 17:09:48.825151
fce51c18-ba84-414f-8753-88d9d26cd8e0,Nicholas Payne,2025-02-06 12:52:39.852731,treatment,Bronze,15,2025-02-13 11:09:57.733570
b45e4367-4174-4846-a405-7362f4720fa7,,2024-06-29 09:39:15.109177,treatment,Silver,15,2024-12-28 09:07:27.301458
33dcaea8-0020-4660-ae3c-839afb6f127c,Mr. Tommy Martin,2025-01-31 10:07:23.118554,treatment,Silver,13,2025-02-13 01:46:19.566272
4577a772-d897-45b6-823f-ea8694e71b7c,Daniel Lee,2024-09-12 18:18:49.644238,test,Silver,22,2025-02-19 11:19:36.111326
b2b74577-70b0-4634-a3f7-6b1723ce54b3,Deborah Campbell,2023-10-12 23:58:42.030666,treatment,Silver,30,2023-11-09 15:27:07.913570
e810bb0b-4f40-458a-a2da-8f20408447bb,,2024-06-13 03:23:22.758675,test,,4,2025-03-02 20:37:09.488641
23e1e6da-e7cb-4f32-857b-2474562b91e5,Isaac Patterson,2023-11-23 15:17:43.399945,treatment,Bronze,7,2024-10-29 18:54:36.839415
ff4306cc-7e96-4d28-adef-440c6f4554c0,Christina Johnson,2023-08-25 06:20:37.747066,test,Silver,29,2024-02-18 00:16:55.425226
9d561bb4-1a81-4f8f-88cc-e339d802fff0,Ryan Parker,2024-02-06 19:36:09.370982,treatment,Bronze,12,2024-09-09 02:05:07.356354
a0ad863b-ca0a-443d-ba2f-1ce7c4cbbd16,Anna Stephens,2023-09-04 12:38:40.736006,treatment,Gold,46,2025-02-12 18:34:31.212168
369eb9f7-bd22-43d2-b950-153f5ff965b8,Jeremy Baker,2024-03-27 04:34:07.294144,test,Silver,28,2024-06-23 14:20:50.179017
c7a9657c-d6bd-4b30-ac8f-f7a80115b7ec,,2023-11-04 15:41:44.842696,treatment,Bronze,15,2023-12-07 14:06:38.773765
4f1c0769-68e1-456b-8406-43fb0c9f2288,,2024-10-22 23:13:16.579309,treatment,Silver,21,2025-02-20 18:30:01.203493
83b4ff0a-b193-4b4c-b087-b58e6bee221d,,2023-06-24 01:58:31.026004,treatment,Bronze,11,2024-02-08 16:35:13.114451
853d4b09-18c7-4397-85f7-e15c0f23929d,Tracy Lawrence,2024-05-30 20:52:43.403444,test,Gold,43,2025-03-01 00:59:18.714960
a214c69c-7c5d-41b1-bdfd-023714a76069,Jennifer Nichols,2025-01-14 17:21:56.060974,test,Bronze,9,2025-03-01 21:23:31.698071
0cfa8f60-9302-4583-af74-4fb184c97958,Karen Miller,2025-02-09 22:27:08.618957,test,Silver,19,2025-04-01 15:57:37.056957
f87e59e6-c8bf-4aac-be19-3057dcb900ed,Stephanie Mcbride,2024-08-29 09:36:44.029826,test,Gold,15,2025-01-22 12:12:16.054014
f97d048e-9af8-4d53-a4c7-84a709a6d922,Peter Thompson,2025-04-10 12:51:46.590285,treatment,Bronze,6,2025-04-21 15:17:15.119484
86d975ff-b2eb-4ec9-9c69-fde3bb6ef038,Beth Henderson,2025-04-13 09:26:43.090162,treatment,Silver,24,2025-04-17 02:54:20.771361
8a10acca-edbd-4b49-980f-dd681777c9ca,Lori Flowers MD,2025-02-15 19:10:58.407695,treatment,Bronze,3,2025-04-16 08:42:24.413160
37574db1-2b80-440b-9b22-e56bab7bb7d6,James Sanders,2023-12-16 16:53:39.999152,test,Silver,30,2024-04-30 15:56:11.894647
2d9fec7e-24da-4c4d-8efa-42b8bc4175c4,Shane Buchanan,2024-07-20 14:32:54.130368,test,Bronze,15,2024-12-11 11:49:48.503728
9f1f85f0-124c-4677-b573-cba56494b97b,Jason Hernandez,2024-06-24 22:46:29.458699,test,Gold,18,2025-02-08 05:23:59.955295
bbb7aad3-cd8a-4586-9576-80c4f7b99a8b,Tammy Hart,2023-07-05 05:54:42.485532,test,Gold,33,2024-01-09 03:01:20.392984
8bac45dc-70f5-4910-959f-1826c5b48cee,Hailey Jenkins,2024-01-27 06:43:48.500209,treatment,Gold,42,2024-09-02 02:54:19.264354
3759f040-b9a0-4eba-a9ca-cb1e20ea806d,,2024-07-10 07:25:40.726310,test,Gold,28,2024-07-21 00:16:23.643726
87e7ca1e-ae14-42dc-ac91-955b0f735d4a,Charles Franklin,2024-09-10 04:19:55.079246,test,Bronze,15,2024-09-18 20:37:00.438821
e30bc035-ed8f-4127-9b4c-038d21d5ea64,Erin Young,2024-10-18 05:31:25.373422,treatment,Bronze,11,2025-04-07 06:02:46.686722
029cbcbf-e888-4f8f-a974-eada3530e1d6,Alicia Roth,2023-11-29 20:24:35.318908,test,Bronze,3,2024-04-20 13:49:37.262598
504362c9-d729-4215-a35c-cfa7af888c9d,Michael Garcia PhD,2023-07-29 15:22:41.814847,treatment,Gold,23,2025-04-05 15:40:54.254885
768d95f9-bece-486b-9d09-6abdf4fdb44d,Roger Adams,2024-02-20 22:03:18.880397,treatment,Bronze,14,2024-11-21 22:45:47.185691
e8833601-2355-47da-830c-bd600e2d9c6a,,2023-09-06 18:11:38.964952,test,Bronze,8,2024-01-10 03:42:06.080641
938b7915-0161-42eb-aa53-0872a2cef073,Natalie Malone,2025-01-14 22:32:11.811531,treatment,Silver,10,2025-04-04 14:10:35.071971
3da8c136-ee13-481c-a0f8-79324027bdd0,Caitlin Collins,2024-04-26 16:17:14.413375,treatment,Bronze,7,2024-06-14 13:12:03.044594
402b9a9b-ec6d-4e4b-b7c0-64e2e32b59e4,Sherry Johnson,2023-09-10 06:49:55.404227,treatment,Gold,38,2025-01-13 10:31:34.431278
535dea96-3dbf-4f22-a176-35f833420c15,,2024-12-23 20:52:09.106909,treatment,,2,2025-01-22 13:55:26.315077
f7ab889a-1a58-49c6-8575-f15c9a8ad3d9,Thomas Bush,2023-11-08 14:38:16.178591,test,Bronze,8,2025-01-18 08:27:17.420027
6c2fcb6e-e0e4-44b1-8398-1204cc868ba1,Madison Martinez,2023-05-14 19:12:54.186632,treatment,Bronze,12,2024-02-02 13:32:55.137892
94340a39-835f-4e67-82ab-3c0a93ed111d,Cassandra Harrell,2024-06-24 04:17:55.126162,treatment,Silver,23,2024-10-07 17:28:32.514260
b5028e1e-21fa-41bf-a8c8-b91c68991649,Steven Curry,2024-09-06 15:59:34.118010,treatment,,2,2024-11-10 11:01:27.450209
ada2fd71-19d9-468b-add1-55857dac5418,Christopher Armstrong,2025-03-27 07:52:05.510694,test,Silver,16,2025-04-18 07:01:56.592113
23309017-de53-40d6-84e1-9cb5df890fff,Megan Adams,2024-02-15 14:40:45.979820,test,Gold,39,2024-02-24 06:15:57.302015
134b0191-1f3e-4281-bdf3-791b13e8104d,Patricia Smith,2025-02-16 07:38:49.077086,treatment,Silver,19,2025-03-30 03:53:39.465556
ae54675a-a423-4bf3-af37-f54b0041dcb6,Alejandra King,2024-11-30 13:46:10.529023,test,Bronze,9,2025-01-13 01:34:11.819029
f49027ac-3bd7-4be8-9593-656711b77c82,,2025-03-28 20:48:15.129846,treatment,Bronze,10,2025-04-13 08:22:47.421338
901f7c93-7d95-460c-9497-151c9d3277ce,James Bailey,2023-10-23 13:18:58.482045,treatment,Silver,29,2024-07-04 13:24:25.478989
bd200979-f504-44b1-9c79-7e06be291035,Samantha Sanders,2023-07-06 05:04:57.045970,treatment,Bronze,15,2024-06-05 15:12:00.479628
07b2bbc6-0f3f-43e1-a589-f865e3d5d597,Sarah Brooks,2024-08-07 08:17:13.769117,test,Bronze,9,2025-01-11 05:49:03.778177
d7677271-0328-43ad-a7dd-608276641613,Brian Brown,2025-04-13 10:51:57.142285,treatment,,4,2025-04-18 21:34:45.088234
ac4aacfe-a7d1-4bd9-ba0f-5e438bbc0534,Debbie Dawson,2025-02-02 08:03:53.693469,treatment,Bronze,14,2025-02-25 19:50:20.629452
c4ad33ed-78de-4c04-a3a6-705694988071,Ralph Yoder,2024-11-30 19:48:17.558746,test,Bronze,9,2025-03-24 20:45:23.781881
